patient,edf_file,edf_path,sampling_rate,n_channels,n_samples,is_good,nan_ratio,flat_ratio,flat_channels,clipped_ratio,mean_amplitude,max_amplitude
chb04,chb04_17.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb04\chb04_17.edf,256,17,3515392,True,0.0,0.0,[],0.0,3.741807402769454e-05,0.0024593894993894
chb04,chb04_18.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb04\chb04_18.edf,256,17,3692800,True,0.0,0.0,[],0.0,2.4735487412758283e-05,0.0018412698412698
chb04,chb04_19.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb04\chb04_19.edf,256,17,3686400,True,0.0,0.0,[],0.0,7.423502637522244e-05,0.0022788766788766
chb04,chb04_21.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb04\chb04_21.edf,256,17,3686400,True,0.0,0.0,[],0.0,1.6782107007689117e-05,0.0015404151404151
chb04,chb04_22.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb04\chb04_22.edf,256,17,3686400,True,0.0,0.0,[],0.0,1.5009351651094907e-05,0.0016138705738705
chb04,chb04_23.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb04\chb04_23.edf,256,17,2735104,True,0.0,0.0,[],0.0,1.8277288538316573e-05,0.0017834432234432
chb04,chb04_24.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb04\chb04_24.edf,256,17,3687936,True,0.0,0.0,[],0.0,2.197990494196732e-05,0.0016615384615384
chb04,chb04_25.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb04\chb04_25.edf,256,17,3686400,True,0.0,0.0,[],0.0,2.0170991856500437e-05,0.0017013919413919
chb04,chb04_26.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb04\chb04_26.edf,256,17,3686400,True,0.0,0.0,[],0.0,1.4890094708645569e-05,0.0014970451770451
chb04,chb04_27.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb04\chb04_27.edf,256,17,3693312,True,0.0,0.0,[],0.0,2.091346285463015e-05,0.0020049816849816
chb04,chb04_28.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb04\chb04_28.edf,256,17,3692288,True,0.0,0.0,[],0.0,1.5206073648079065e-05,0.0016861538461538
chb04,chb04_29.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb04\chb04_29.edf,256,17,3687168,True,0.0,0.0,[],0.0,1.1549474702586188e-05,0.001399365079365
chb04,chb04_30.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb04\chb04_30.edf,256,17,3686400,True,0.0,0.0,[],0.0,1.6954036773185056e-05,0.0014853235653235
chb04,chb04_31.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb04\chb04_31.edf,256,17,3686400,True,0.0,0.0,[],0.0,2.7192677303293108e-05,0.0021913553113553
chb04,chb04_32.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb04\chb04_32.edf,256,17,3686400,True,0.0,0.0,[],0.0,3.947138197960808e-05,0.0026176312576312
chb04,chb04_33.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb04\chb04_33.edf,256,17,3686400,True,0.0,0.0,[],0.0,5.170815139891426e-05,0.0029278632478632
chb04,chb04_34.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb04\chb04_34.edf,256,17,3686400,True,0.0,0.0,[],0.0,5.079369649391095e-05,0.003246691086691
chb04,chb04_35.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb04\chb04_35.edf,256,17,3686400,True,0.0,0.0,[],0.0,2.312930542587405e-05,0.0025160439560439
chb04,chb04_36.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb04\chb04_36.edf,256,17,3686400,True,0.0,0.0,[],0.0,2.9695757762684848e-05,0.002184713064713
chb04,chb04_37.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb04\chb04_37.edf,256,17,1436928,True,0.0,0.0,[],0.0,5.073287853241952e-05,0.003016166056166
chb04,chb04_38.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb04\chb04_38.edf,256,17,3686400,True,0.0,0.0,[],0.0,2.0626419507439727e-05,0.001934652014652
chb04,chb04_39.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb04\chb04_39.edf,256,17,3686400,True,0.0,0.0,[],0.0,1.8025643787607636e-05,0.0013520879120879
chb04,chb04_40.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb04\chb04_40.edf,256,17,3686400,True,0.0,0.0,[],0.0,1.42835713612368e-05,0.0012407326007326
chb04,chb04_41.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb04\chb04_41.edf,256,17,3686400,True,0.0,0.0,[],0.0,1.3072189458938844e-05,0.0015701098901098
chb04,chb04_42.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb04\chb04_42.edf,256,17,1490688,True,0.0,0.0,[],0.0,1.2254691210997844e-05,0.0013333333333333
chb04,chb04_43.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb04\chb04_43.edf,256,17,3686400,True,0.0,0.0,[],0.0,2.113214438464132e-05,0.0016240293040293
chb05,chb05_01.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb05\chb05_01.edf,256,17,924160,True,0.0,0.0,[],0.0,4.00267902032608e-05,0.0013220024420024
chb05,chb05_02.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb05\chb05_02.edf,256,17,921600,True,0.0,0.0,[],0.0,4.2016328247823344e-05,0.0018928449328449
chb05,chb05_03.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb05\chb05_03.edf,256,17,921600,True,0.0,0.0,[],0.0,4.2585333421117735e-05,0.0014904029304029
chb05,chb05_04.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb05\chb05_04.edf,256,17,921600,True,0.0,0.0,[],0.0,4.2656213090649367e-05,0.0014853235653235
chb05,chb05_05.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb05\chb05_05.edf,256,17,921600,True,0.0,0.0,[],0.0,4.270776909410488e-05,0.0013446642246642
chb05,chb05_06.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb05\chb05_06.edf,256,17,921600,True,0.0,0.0,[],0.0,4.567461394814335e-05,0.0017994627594627
chb05,chb05_07.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb05\chb05_07.edf,256,17,921600,True,0.0,0.0,[],0.0,3.485549672504329e-05,0.0011840781440781
chb05,chb05_08.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb05\chb05_08.edf,256,17,921600,True,0.0,0.0,[],0.0,3.387429281185408e-05,0.0012751159951159
chb05,chb05_09.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb05\chb05_09.edf,256,17,921600,True,0.0,0.0,[],0.0,3.296605394650738e-05,0.0011610256410256
chb05,chb05_10.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb05\chb05_10.edf,256,17,921600,True,0.0,0.0,[],0.0,3.30381947187707e-05,0.0011426617826617
chb05,chb05_11.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb05\chb05_11.edf,256,17,921600,True,0.0,0.0,[],0.0,3.196120657664775e-05,0.0013552136752136
chb05,chb05_12.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb05\chb05_12.edf,256,17,921600,True,0.0,0.0,[],0.0,3.149233165844686e-05,0.0012036141636141
chb05,chb05_13.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb05\chb05_13.edf,256,17,921600,True,0.0,0.0,[],0.0,4.74443253369724e-05,0.0016822466422466
chb05,chb05_14.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb05\chb05_14.edf,256,17,921600,True,0.0,0.0,[],0.0,4.299697877014053e-05,0.0014157753357753
chb05,chb05_15.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb05\chb05_15.edf,256,17,921600,True,0.0,0.0,[],0.0,3.725716692303702e-05,0.0009598046398046
chb05,chb05_16.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb05\chb05_16.edf,256,17,921600,True,0.0,0.0,[],0.0,4.8785695282386455e-05,0.0017635164835164
chb05,chb05_17.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb05\chb05_17.edf,256,17,921600,True,0.0,0.0,[],0.0,4.935533095716919e-05,0.0016322344322344
chb05,chb05_18.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb05\chb05_18.edf,256,17,921600,True,0.0,0.0,[],0.0,4.998794044327133e-05,0.0010707692307692
chb05,chb05_19.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb05\chb05_19.edf,256,17,921600,True,0.0,0.0,[],0.0,5.330037403137893e-05,0.0014118681318681
chb05,chb05_20.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb05\chb05_20.edf,256,17,921600,True,0.0,0.0,[],0.0,5.458645394411326e-05,0.0012075213675213
chb05,chb05_21.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb05\chb05_21.edf,256,17,921600,True,0.0,0.0,[],0.0,5.9586480753269966e-05,0.0013552136752136
chb05,chb05_22.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb05\chb05_22.edf,256,17,921600,True,0.0,0.0,[],0.0,6.26808515535844e-05,0.0016064468864468
chb05,chb05_23.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb05\chb05_23.edf,256,17,921600,True,0.0,0.0,[],0.0,4.162232122906143e-05,0.0010117704517704
chb05,chb05_24.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb05\chb05_24.edf,256,17,921600,True,0.0,0.0,[],0.0,4.4853637566137565e-05,0.0012544078144078
chb05,chb05_25.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb05\chb05_25.edf,256,17,921600,True,0.0,0.0,[],0.0,3.945243130371806e-05,0.000950818070818
chb05,chb05_26.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb05\chb05_26.edf,256,17,921600,True,0.0,0.0,[],0.0,5.440814601837886e-05,0.0014665689865689
chb05,chb05_27.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb05\chb05_27.edf,256,17,921600,True,0.0,0.0,[],0.0,7.339650887420495e-05,0.0016420024420024
chb05,chb05_28.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb05\chb05_28.edf,256,17,921600,True,0.0,0.0,[],0.0,6.590593739276337e-05,0.0014564102564102
chb05,chb05_29.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb05\chb05_29.edf,256,17,921600,True,0.0,0.0,[],0.0,7.258671470368774e-05,0.0020405372405372
chb05,chb05_30.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb05\chb05_30.edf,256,17,921600,True,0.0,0.0,[],0.0,6.107920242883478e-05,0.0019409035409035
chb05,chb05_31.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb05\chb05_31.edf,256,17,921600,True,0.0,0.0,[],0.0,5.21968838033789e-05,0.0014310134310134
chb05,chb05_32.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb05\chb05_32.edf,256,17,921600,True,0.0,0.0,[],0.0,5.108195195100832e-05,0.0015462759462759
chb05,chb05_33.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb05\chb05_33.edf,256,17,921600,True,0.0,0.0,[],0.0,5.263090464818406e-05,0.0020088888888888
chb05,chb05_34.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb05\chb05_34.edf,256,17,921600,True,0.0,0.0,[],0.0,6.050073786280894e-05,0.0017424175824175
chb05,chb05_35.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb05\chb05_35.edf,256,17,921600,True,0.0,0.0,[],0.0,6.569298181167053e-05,0.0017494505494505
chb05,chb05_36.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb05\chb05_36.edf,256,17,921600,True,0.0,0.0,[],0.0,6.163875935701915e-05,0.0016451282051282
chb05,chb05_37.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb05\chb05_37.edf,256,17,921600,True,0.0,0.0,[],0.0,5.5804041424262014e-05,0.0016025396825396
chb05,chb05_38.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb05\chb05_38.edf,256,17,921600,True,0.0,0.0,[],0.0,5.962562633671702e-05,0.0015372893772893
chb05,chb05_39.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb05\chb05_39.edf,256,17,921600,True,0.0,0.0,[],0.0,7.981914400731802e-05,0.0015744078144078
chb06,chb06_01.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb06\chb06_01.edf,256,17,3693312,True,0.0,0.0,[],0.0,6.997313286652821e-05,0.0012837118437118
chb06,chb06_02.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb06\chb06_02.edf,256,17,3686400,True,0.0,0.0,[],0.0,6.119099158716192e-05,0.0026801465201465
chb06,chb06_03.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb06\chb06_03.edf,256,17,3686400,True,0.0,0.0,[],0.0,5.317854142101997e-05,0.0011829059829059
chb06,chb06_04.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb06\chb06_04.edf,256,17,3394816,True,0.0,0.0,[],0.0,9.372616271976182e-05,0.002914188034188
chb06,chb06_05.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb06\chb06_05.edf,256,17,3686400,True,0.0,0.0,[],0.0,8.816948499485264e-05,0.0027594627594627
chb06,chb06_06.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb06\chb06_06.edf,256,17,3686400,True,0.0,0.0,[],0.0,6.139049632851715e-05,0.0016642735042735
chb06,chb06_07.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb06\chb06_07.edf,256,17,3686400,True,0.0,0.0,[],0.0,6.636108418973001e-05,0.0011680586080586
chb06,chb06_08.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb06\chb06_08.edf,256,17,3686400,True,0.0,0.0,[],0.0,6.060441682727221e-05,0.0016138705738705
chb06,chb06_09.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb06\chb06_09.edf,256,17,3686400,True,0.0,0.0,[],0.0,5.519235510087225e-05,0.0015962881562881
chb06,chb06_10.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb06\chb06_10.edf,256,17,3686400,True,0.0,0.0,[],0.0,7.611434306094232e-05,0.0028270573870573
chb06,chb06_12.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb06\chb06_12.edf,256,17,3686400,True,0.0,0.0,[],0.0,6.858095742481464e-05,0.0015755799755799
chb06,chb06_13.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb06\chb06_13.edf,256,17,3686400,True,0.0,0.0,[],0.0,7.27281209723918e-05,0.0014544566544566
chb06,chb06_14.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb06\chb06_14.edf,256,17,3686400,True,0.0,0.0,[],0.0,5.94030513932781e-05,0.0016646642246642
chb06,chb06_15.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb06\chb06_15.edf,256,17,3686400,True,0.0,0.0,[],0.0,4.8713500873105645e-05,0.0016521611721611
chb06,chb06_16.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb06\chb06_16.edf,256,17,775680,True,0.0,0.0,[],0.0,4.686500674146277e-05,0.0015915995115995
chb06,chb06_17.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb06\chb06_17.edf,256,17,3686400,True,0.0,0.0,[],0.0,5.071590030510067e-05,0.0018197802197802
chb06,chb06_18.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb06\chb06_18.edf,256,17,2029568,True,0.0,0.0,[],0.0,5.2676808599905066e-05,0.0017080341880341
chb06,chb06_24.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb06\chb06_24.edf,256,17,3686400,True,0.0,0.0,[],0.0,5.519077785583606e-05,0.0024160195360195
chb07,chb07_01.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb07\chb07_01.edf,256,17,3689216,True,0.0,0.0,[],0.0,2.4457904703652437e-05,0.0018068864468864
chb07,chb07_02.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb07\chb07_02.edf,256,17,3686400,True,0.0,0.0,[],0.0,2.1719221161577164e-05,0.0009136996336996
chb07,chb07_03.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb07\chb07_03.edf,256,17,3686400,True,0.0,0.0,[],0.0,2.5783220479252955e-05,0.0008382905982905
chb07,chb07_04.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb07\chb07_04.edf,256,17,3686400,True,0.0,0.0,[],0.0,2.31681332085897e-05,0.0029376312576312
chb07,chb07_05.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb07\chb07_05.edf,256,17,3686400,True,0.0,0.0,[],0.0,9.346469724107592e-05,0.0029724053724053
chb07,chb07_06.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb07\chb07_06.edf,256,17,1259520,True,0.0,0.0,[],0.0,2.542195639460704e-05,0.001202442002442
chb07,chb07_07.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb07\chb07_07.edf,256,17,1192960,True,0.0,0.0,[],0.0,1.7996731525228117e-05,0.001571282051282
chb07,chb07_08.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb07\chb07_08.edf,256,17,3686400,True,0.0,0.0,[],0.0,2.2862427546695312e-05,0.0013118437118437
chb07,chb07_09.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb07\chb07_09.edf,256,17,3686400,True,0.0,0.0,[],0.0,2.3560980089151043e-05,0.0016806837606837
chb07,chb07_10.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb07\chb07_10.edf,256,17,3686400,True,0.0,0.0,[],0.0,2.902109857564821e-05,0.0018092307692307
chb07,chb07_11.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb07\chb07_11.edf,256,17,3686400,True,0.0,0.0,[],0.0,2.134660137203029e-05,0.0019584859584859
chb07,chb07_12.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb07\chb07_12.edf,256,17,3686400,True,0.0,0.0,[],0.0,2.8736406872221825e-05,0.0024468864468864
chb07,chb07_13.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb07\chb07_13.edf,256,17,953856,True,0.0,0.0,[],0.0,3.274916052551744e-05,0.0023109157509157
chb07,chb07_14.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb07\chb07_14.edf,256,17,3686400,True,0.0,0.0,[],0.0,5.828354667810856e-05,0.0028997313797313
chb07,chb07_15.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb07\chb07_15.edf,256,17,3686400,True,0.0,0.0,[],0.0,2.6738093860229275e-05,0.0018459584859584
chb07,chb07_16.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb07\chb07_16.edf,256,17,3686400,True,0.0,0.0,[],0.0,2.528944742337818e-05,0.0018779975579975
chb07,chb07_17.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb07\chb07_17.edf,256,17,3686400,True,0.0,0.0,[],0.0,2.692549073849625e-05,0.0017799267399267
chb07,chb07_18.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb07\chb07_18.edf,256,17,3087360,True,0.0,0.0,[],0.0,2.0234042639039712e-05,0.0017099877899877
chb07,chb07_19.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb07\chb07_19.edf,256,17,3689216,True,0.0,0.0,[],0.0,2.8892501151029157e-05,0.0020882051282051
chb08,chb08_02.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb08\chb08_02.edf,256,17,921600,True,0.0,0.0,[],0.0,4.151223520034794e-05,0.0015962881562881
chb08,chb08_03.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb08\chb08_03.edf,256,17,921600,True,0.0,0.0,[],0.0,3.837146218886416e-05,0.0009641025641025
chb08,chb08_04.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb08\chb08_04.edf,256,17,921600,True,0.0,0.0,[],0.0,3.5200242753796674e-05,0.0009680097680097
chb08,chb08_05.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb08\chb08_05.edf,256,17,921600,True,0.0,0.0,[],0.0,6.165444790095526e-05,0.0018443956043956
chb08,chb08_10.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb08\chb08_10.edf,256,17,921600,True,0.0,0.0,[],0.0,3.858971057083802e-05,0.0013450549450549
chb08,chb08_11.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb08\chb08_11.edf,256,17,921600,True,0.0,0.0,[],0.0,5.012626691346054e-05,0.0016294993894993
chb08,chb08_12.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb08\chb08_12.edf,256,17,921600,True,0.0,0.0,[],0.0,4.206694281345017e-05,0.0012751159951159
chb08,chb08_13.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb08\chb08_13.edf,256,17,921600,True,0.0,0.0,[],0.0,4.58918867511392e-05,0.0015501831501831
chb08,chb08_14.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb08\chb08_14.edf,256,17,921600,True,0.0,0.0,[],0.0,4.725044919677273e-05,0.0015494017094017
chb08,chb08_15.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb08\chb08_15.edf,256,17,921600,True,0.0,0.0,[],0.0,5.143972982355335e-05,0.0014630525030525
chb08,chb08_16.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb08\chb08_16.edf,256,17,921600,True,0.0,0.0,[],0.0,4.148898345663052e-05,0.0008296947496947
chb08,chb08_17.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb08\chb08_17.edf,256,17,921600,True,0.0,0.0,[],0.0,4.512709612691229e-05,0.0009394871794871
chb08,chb08_18.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb08\chb08_18.edf,256,17,921600,True,0.0,0.0,[],0.0,3.900663151300406e-05,0.0010016117216117
chb08,chb08_19.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb08\chb08_19.edf,256,17,921600,True,0.0,0.0,[],0.0,3.2839043209876536e-05,0.0010496703296703
chb08,chb08_20.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb08\chb08_20.edf,256,17,921600,True,0.0,0.0,[],0.0,4.4105648327707145e-05,0.0013473992673992
chb08,chb08_21.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb08\chb08_21.edf,256,17,921600,True,0.0,0.0,[],0.0,4.957724807871867e-05,0.0015040781440781
chb08,chb08_22.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb08\chb08_22.edf,256,17,921600,True,0.0,0.0,[],0.0,4.528452967013015e-05,0.000996923076923
chb08,chb08_23.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb08\chb08_23.edf,256,17,921600,True,0.0,0.0,[],0.0,4.72823022656356e-05,0.001564249084249
chb08,chb08_24.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb08\chb08_24.edf,256,17,921600,True,0.0,0.0,[],0.0,4.8292810457516336e-05,0.0012966056166056
chb08,chb08_29.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb08\chb08_29.edf,256,17,927488,True,0.0,0.0,[],0.0,5.083099668737181e-05,0.0016275457875457
chb09,chb09_01.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb09\chb09_01.edf,256,17,2053888,True,0.0,0.0,[],0.0,2.899602085566518e-05,0.0010520146520146
chb09,chb09_02.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb09\chb09_02.edf,256,17,3686144,True,0.0,0.0,[],0.0,3.155009505765583e-05,0.0018193894993894
chb09,chb09_03.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb09\chb09_03.edf,256,17,3686400,True,0.0,0.0,[],0.0,3.457714313022218e-05,0.0015435409035409
chb09,chb09_04.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb09\chb09_04.edf,256,17,3690240,True,0.0,0.0,[],0.0,2.92154891893522e-05,0.0006745787545787
chb09,chb09_05.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb09\chb09_05.edf,256,17,3686400,True,0.0,0.0,[],0.0,0.0001189057136672,0.0027575091575091
chb09,chb09_06.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb09\chb09_06.edf,256,17,3686144,True,0.0,0.0,[],0.0,5.221502920627757e-05,0.0030919658119658
chb09,chb09_07.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb09\chb09_07.edf,256,17,3686400,True,0.0,0.0,[],0.0,3.0560579647635404e-05,0.0011360195360195
chb09,chb09_08.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb09\chb09_08.edf,256,17,3686400,True,0.0,0.0,[],0.0,4.029384810904419e-05,0.0016255921855921
chb09,chb09_09.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb09\chb09_09.edf,256,17,3686400,True,0.0,0.0,[],0.0,2.8861453189716057e-05,0.001083663003663
chb09,chb09_10.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb09\chb09_10.edf,256,17,3686400,True,0.0,0.0,[],0.0,3.259673021808438e-05,0.0013989743589743
